arrival_time,length,ram_req,bw_req,task_id
571,4729,512,1515,3737
199,2832,2048,450,3738
107,2038,512,1687,3739
745,1703,256,1754,3740
229,1958,1024,1248,3741
212,2914,256,987,3742
745,2609,512,776,3743
739,4153,2048,983,3744
963,1828,1024,511,3745
436,4260,256,499,3746
338,3731,4096,112,3747
964,4982,2048,1322,3748
159,1210,1024,726,3749
626,4008,1024,1963,3750
326,2809,1024,1714,3751
226,1167,512,1066,3752
59,1400,512,1147,3753
622,946,256,1681,3754
430,4684,256,323,3755
875,1990,4096,135,3756
563,4188,1024,264,3757
137,1564,2048,681,3758
308,4360,256,1182,3759
595,3912,4096,1972,3760
514,3691,256,986,3761
131,4764,4096,1904,3762
626,3500,512,386,3763
690,1185,512,1525,3764
289,4562,512,478,3765
86,1963,256,1003,3766
222,4483,1024,1335,3767
469,2748,512,995,3768
352,4523,256,1561,3769
86,2508,2048,557,3770
767,2555,4096,236,3771
884,708,4096,1913,3772
300,2592,4096,582,3773
68,3927,4096,718,3774
846,3811,1024,1716,3775
73,3022,256,1993,3776
105,2325,2048,1392,3777
836,1920,2048,117,3778
773,811,1024,973,3779
326,1990,4096,1138,3780
129,747,1024,705,3781
324,525,2048,644,3782
733,2714,1024,182,3783
390,2995,1024,1644,3784
947,2867,512,153,3785
949,2181,2048,1431,3786
522,1497,512,761,3787
763,4980,256,226,3788
830,4534,1024,593,3789
887,1056,2048,1163,3790
928,794,2048,576,3791
271,4780,512,697,3792
811,1273,256,1649,3793
101,1408,256,800,3794
449,3089,4096,1930,3795
668,3785,512,721,3796
84,912,4096,1761,3797
460,2588,4096,1735,3798
229,657,4096,1585,3799
69,2846,1024,1123,3800
807,4515,256,1212,3801
834,2667,4096,190,3802
114,2239,512,122,3803
231,4106,256,692,3804
190,2688,256,112,3805
381,1609,512,618,3806
166,4767,2048,972,3807
742,3600,2048,1027,3808
956,2040,2048,1980,3809
750,1158,4096,1078,3810
261,3450,256,1334,3811
596,1990,4096,1024,3812
957,1976,256,1044,3813
41,980,2048,1814,3814
514,4641,256,1587,3815
32,2356,4096,855,3816
49,2874,512,862,3817
774,3030,512,1486,3818
676,2924,512,54,3819
483,3960,512,1151,3820
954,4814,2048,1164,3821
537,791,256,617,3822
694,1876,512,1776,3823
980,1075,256,650,3824
728,3855,512,1017,3825
511,1316,2048,1286,3826
2,4654,2048,276,3827
156,1191,2048,101,3828
966,4253,512,293,3829
715,752,256,401,3830
929,4151,2048,313,3831
979,3470,256,1148,3832
663,2888,1024,1791,3833
913,3770,512,1675,3834
165,4382,1024,979,3835
216,3956,4096,1224,3836
459,1549,1024,1975,3837
922,4312,2048,1739,3838
477,4930,512,430,3839
484,3526,4096,1353,3840
534,4878,2048,478,3841
377,3130,4096,1525,3842
628,2334,2048,929,3843
863,2156,4096,1763,3844
493,2353,512,1295,3845
827,4414,512,1265,3846
611,4659,1024,1076,3847
563,3562,1024,1141,3848
940,4689,2048,1665,3849
250,3750,512,817,3850
182,3330,1024,1255,3851
352,2231,1024,1465,3852
727,3816,4096,1745,3853
702,2338,2048,56,3854
53,2742,256,498,3855
835,4708,2048,528,3856
219,2135,1024,397,3857
117,4193,2048,1203,3858
618,2819,512,1595,3859
562,2120,512,846,3860
414,1766,512,136,3861
545,1625,4096,811,3862
150,1187,512,1970,3863
754,3284,2048,898,3864
640,4169,256,744,3865
348,1240,256,1348,3866
816,2737,4096,1145,3867
110,4075,2048,532,3868
384,2119,4096,1057,3869
312,2251,4096,1347,3870
642,3593,256,1158,3871
516,4951,512,845,3872
759,812,4096,532,3873
749,1763,256,1687,3874
46,2498,2048,931,3875
166,3144,2048,1563,3876
916,3795,4096,1986,3877
482,2183,512,371,3878
706,3172,256,785,3879
161,2094,512,889,3880
876,1639,2048,399,3881
425,2245,256,1109,3882
125,3877,2048,143,3883
717,1787,2048,320,3884
449,1261,256,632,3885
917,1437,2048,621,3886
176,4847,512,803,3887
260,680,1024,1306,3888
998,4115,512,727,3889
675,2629,1024,1850,3890
920,3829,2048,734,3891
304,1558,2048,1099,3892
975,4118,256,1563,3893
397,923,1024,349,3894
886,2661,512,663,3895
199,1377,2048,1908,3896
647,844,1024,234,3897
280,1699,2048,1874,3898
155,4626,1024,648,3899
491,2462,4096,1369,3900
862,4154,1024,1236,3901
746,1776,2048,1828,3902
275,3194,4096,925,3903
230,3147,1024,1761,3904
398,4811,1024,188,3905
196,2007,2048,1993,3906
9,4210,4096,255,3907
79,4631,4096,1230,3908
377,851,512,1009,3909
12,1276,4096,52,3910
620,4309,1024,944,3911
855,915,2048,502,3912
412,1019,1024,904,3913
30,3090,512,1823,3914
924,550,1024,1467,3915
47,4528,1024,1341,3916
609,4973,1024,1335,3917
982,2489,256,1456,3918
35,1574,512,455,3919
932,3624,512,918,3920
260,2104,4096,265,3921
188,1395,1024,1803,3922
412,4287,256,1136,3923
988,2939,1024,1517,3924
652,1374,1024,1087,3925
772,3711,2048,1453,3926
424,2652,512,1336,3927
104,4776,2048,829,3928
846,2862,1024,306,3929
117,3343,1024,1826,3930
203,2342,4096,1534,3931
524,2295,512,356,3932
86,3778,512,626,3933
613,3688,512,433,3934
623,2450,1024,811,3935
814,1761,2048,588,3936
499,2223,1024,208,3937
544,2464,256,258,3938
462,3832,1024,340,3939
719,4710,512,1840,3940
688,3000,256,797,3941
320,4695,1024,1866,3942
263,4903,512,1599,3943
999,914,4096,241,3944
39,1798,256,1986,3945
538,1436,512,781,3946
69,1402,256,1127,3947
955,4351,2048,583,3948
689,3513,2048,391,3949
347,2797,512,160,3950
85,1268,2048,55,3951
156,2948,2048,335,3952
161,3669,4096,1585,3953
871,4067,4096,737,3954
981,2596,4096,1060,3955
694,4727,2048,1911,3956
748,4773,2048,1800,3957
94,842,512,570,3958
317,1762,256,119,3959
102,1910,1024,928,3960
779,3062,2048,164,3961
155,1487,512,1736,3962
518,4522,1024,1890,3963
757,1031,4096,1009,3964
919,3666,2048,964,3965
185,1454,512,742,3966
455,1840,512,1924,3967
586,4632,2048,1911,3968
960,2260,1024,286,3969
670,3007,2048,1528,3970
434,2311,4096,1070,3971
974,816,2048,119,3972
874,662,4096,1938,3973
5,738,1024,86,3974
695,4114,2048,193,3975
875,1741,512,1076,3976
882,882,1024,373,3977
664,3535,4096,1167,3978
747,2050,2048,278,3979
723,1546,256,1382,3980
870,4539,1024,1861,3981
987,558,1024,161,3982
207,511,512,1307,3983
970,1542,1024,896,3984
575,3384,4096,1210,3985
250,1391,256,249,3986
667,2252,1024,690,3987
969,2074,256,1167,3988
366,4400,1024,1531,3989
881,2406,256,1400,3990
71,4722,4096,1659,3991
647,4712,512,529,3992
615,1000,512,1974,3993
714,4987,1024,1801,3994
615,4971,2048,129,3995
160,4181,2048,1317,3996
531,3452,2048,945,3997
418,4091,512,244,3998
162,1742,4096,247,3999
358,3336,1024,1717,4000
213,3702,4096,1339,4001
128,2349,4096,1601,4002
554,2634,256,1798,4003
3,2614,4096,1037,4004
264,2861,2048,552,4005
13,3479,1024,598,4006
735,1654,256,1495,4007
834,2971,1024,826,4008
665,3577,256,121,4009
55,1428,4096,548,4010
518,3510,256,222,4011
794,2517,512,763,4012
810,1454,1024,1520,4013
754,1483,256,1463,4014
980,1129,512,916,4015
194,3042,512,849,4016
776,2221,2048,387,4017
208,2044,4096,1172,4018
658,1540,1024,683,4019
452,1222,2048,952,4020
409,1569,2048,874,4021
607,706,256,1647,4022
470,3387,512,924,4023
651,792,1024,862,4024
466,4466,2048,692,4025
13,3033,4096,588,4026
32,4957,1024,57,4027
195,4967,2048,845,4028
174,4406,1024,1608,4029
396,4987,4096,1546,4030
996,2018,1024,950,4031
319,2206,1024,1988,4032
196,986,2048,1494,4033
901,3619,512,353,4034
888,4010,2048,1766,4035
948,4207,512,943,4036
712,3419,1024,449,4037
321,2880,256,1782,4038
952,3688,2048,1195,4039
397,722,512,757,4040
233,2087,4096,1632,4041
245,3744,512,69,4042
417,4184,2048,515,4043
945,4697,1024,1160,4044
370,3522,2048,1769,4045
485,1733,1024,1851,4046
34,2677,256,770,4047
318,3332,4096,1156,4048
622,1786,4096,1126,4049
475,3286,1024,326,4050
78,1380,256,1311,4051
235,2161,2048,1490,4052
205,3819,4096,524,4053
901,1304,4096,1874,4054
901,4856,2048,911,4055
685,1049,512,805,4056
674,1974,2048,719,4057
135,2308,2048,1060,4058
834,2095,512,1160,4059
334,985,4096,615,4060
463,4457,4096,886,4061
842,2614,1024,679,4062
987,2736,256,375,4063
816,4646,1024,99,4064
434,2909,512,173,4065
636,4920,256,928,4066
132,4047,256,367,4067
992,3126,256,1800,4068
629,2660,256,1175,4069
461,1071,1024,320,4070
624,701,4096,1942,4071
129,957,4096,1005,4072
179,2689,512,397,4073
950,1783,512,452,4074
5,3878,2048,1353,4075
502,3071,256,646,4076
437,606,2048,984,4077
336,4178,2048,863,4078
457,1388,1024,1522,4079
773,4491,1024,94,4080
193,663,1024,1568,4081
352,4577,1024,863,4082
380,4817,512,1810,4083
218,509,2048,1344,4084
171,4844,256,907,4085
901,3057,1024,1688,4086
548,1536,256,1907,4087
164,1296,4096,1339,4088
350,1539,256,515,4089
924,4776,512,1061,4090
469,3736,1024,1126,4091
295,4196,512,1225,4092
580,4682,2048,1911,4093
612,4568,512,782,4094
548,2129,1024,597,4095
224,2035,2048,772,4096
407,2997,1024,1037,4097
645,1670,1024,1881,4098
693,4664,4096,1822,4099
579,2717,256,1599,4100
334,4976,4096,1108,4101
620,4393,2048,1993,4102
267,2733,1024,663,4103
556,1849,4096,715,4104
699,1774,2048,1745,4105
879,3922,1024,178,4106
545,963,4096,767,4107
87,3211,2048,699,4108
29,663,4096,240,4109
726,2128,1024,685,4110
792,3379,4096,71,4111
513,767,4096,889,4112
919,3012,256,1231,4113
658,3256,1024,1162,4114
716,1513,256,1262,4115
220,2775,1024,921,4116
388,4111,512,1093,4117
404,662,1024,724,4118
629,3367,2048,771,4119
285,1321,256,918,4120
384,2318,1024,666,4121
577,4476,4096,1814,4122
145,2216,2048,1524,4123
979,2358,512,737,4124
819,1846,256,1959,4125
74,3593,1024,1902,4126
186,1979,1024,1019,4127
881,3837,1024,1750,4128
105,3246,512,457,4129
31,2357,256,416,4130
335,4226,1024,1970,4131
416,2492,4096,497,4132
530,4488,512,530,4133
810,4766,1024,551,4134
133,3317,2048,863,4135
371,3908,256,125,4136
854,1749,512,1396,4137
661,2251,512,897,4138
209,2343,256,343,4139
500,2559,2048,629,4140
440,1904,512,203,4141
937,2604,256,1950,4142
670,2154,2048,582,4143
183,4272,512,916,4144
475,4123,2048,1583,4145
95,4953,4096,653,4146
188,1597,512,1460,4147
554,1145,2048,855,4148
336,2721,2048,58,4149
674,3978,512,123,4150
449,3820,4096,1066,4151
558,4619,512,925,4152
758,2773,2048,838,4153
354,3906,512,1264,4154
274,1288,4096,1850,4155
214,1633,4096,313,4156
440,4139,1024,1997,4157
681,3249,1024,864,4158
637,1048,4096,370,4159
705,969,512,1641,4160
2,1742,4096,558,4161
364,777,1024,263,4162
209,2442,512,176,4163
320,1823,512,1907,4164
427,2791,256,414,4165
539,3725,2048,1796,4166
515,599,1024,267,4167
516,2830,4096,1915,4168
969,2883,512,790,4169
348,592,4096,687,4170
137,3623,4096,1308,4171
61,3472,2048,687,4172
359,1977,2048,806,4173
601,2084,256,1494,4174
78,3866,256,1592,4175
146,3181,1024,940,4176
998,2152,512,1490,4177
2,3804,1024,1753,4178
207,4976,256,1603,4179
726,2152,256,1245,4180
366,4825,4096,1571,4181
103,4709,1024,1866,4182
767,4421,256,515,4183
901,1577,512,1938,4184
894,4799,4096,1246,4185
172,3283,1024,390,4186
673,2444,4096,1958,4187
933,4703,256,552,4188
745,802,256,1115,4189
386,1688,256,1730,4190
212,3301,1024,590,4191
813,4256,1024,526,4192
513,4373,2048,925,4193
860,1596,1024,677,4194
565,2616,512,1243,4195
788,3353,256,1884,4196
106,700,1024,772,4197
920,1007,4096,1726,4198
547,2705,256,914,4199
47,4696,2048,1971,4200
237,3800,1024,1292,4201
703,2802,1024,515,4202
709,3501,2048,694,4203
831,2471,256,1968,4204
732,4383,256,449,4205
183,4413,512,1930,4206
749,3686,4096,68,4207
158,1240,256,1179,4208
167,1833,256,312,4209
977,1339,2048,1710,4210
813,3123,2048,1029,4211
940,4679,4096,1904,4212
971,3439,4096,1419,4213
422,2945,1024,813,4214
33,4479,2048,190,4215
866,3525,1024,1070,4216
71,1049,512,1296,4217
306,2071,2048,1847,4218
322,3495,512,1855,4219
497,1757,1024,309,4220
184,1482,512,99,4221
551,1648,2048,663,4222
43,3650,2048,568,4223
112,2925,2048,1990,4224
720,2848,512,620,4225
148,3699,512,1653,4226
34,4971,4096,183,4227
168,4904,256,956,4228
391,2193,256,551,4229
311,629,1024,276,4230
862,3134,1024,1799,4231
434,4551,2048,1007,4232
952,1705,256,124,4233
691,3359,256,1898,4234
237,2047,1024,1698,4235
105,749,4096,1313,4236
398,3362,512,1820,4237
552,2724,4096,1132,4238
787,1509,4096,706,4239
103,1023,1024,1120,4240
685,1337,4096,432,4241
406,3702,2048,946,4242
462,1400,2048,1143,4243
953,3544,256,1318,4244
548,1852,1024,636,4245
453,2099,2048,1894,4246
476,2969,512,1805,4247
706,2463,512,1930,4248
715,520,256,1775,4249
234,2920,4096,633,4250
874,3245,2048,1561,4251
262,553,4096,1134,4252
212,2233,4096,884,4253
468,2428,1024,1987,4254
302,2432,512,420,4255
531,2047,512,407,4256
746,3089,2048,1434,4257
398,1625,4096,1103,4258
475,3731,256,1716,4259
697,4512,4096,536,4260
295,4393,1024,685,4261
993,1494,256,385,4262
830,850,256,1103,4263
158,4619,1024,1607,4264
853,2034,4096,1127,4265
522,2293,1024,1230,4266
458,2715,1024,1177,4267
242,3307,1024,1877,4268
143,3491,256,1926,4269
396,4166,4096,570,4270
82,4969,1024,1347,4271
930,2135,2048,1482,4272
731,3144,4096,1957,4273
183,2255,4096,1019,4274
381,1095,2048,1004,4275
881,3287,2048,515,4276
600,4122,512,194,4277
860,1185,2048,917,4278
785,2854,4096,460,4279
996,2006,512,1900,4280
443,2597,256,324,4281
318,2632,1024,1866,4282
852,2034,256,1685,4283
461,2072,2048,743,4284
467,2072,2048,1563,4285
117,2109,1024,252,4286
11,1618,4096,719,4287
670,4154,4096,1155,4288
937,2838,1024,198,4289
440,4610,2048,988,4290
376,898,256,336,4291
433,3659,512,1065,4292
103,4261,4096,1444,4293
542,807,1024,211,4294
777,3548,4096,435,4295
654,3058,512,1277,4296
987,4467,4096,1041,4297
866,4932,512,708,4298
926,1902,2048,1274,4299
656,3568,256,1957,4300
830,1094,512,1446,4301
619,3968,1024,1063,4302
147,872,1024,1954,4303
406,2249,1024,634,4304
329,4094,2048,1515,4305
988,501,2048,674,4306
721,1712,2048,913,4307
77,802,256,1250,4308
357,1233,512,1109,4309
408,3486,256,1937,4310
883,3142,1024,1311,4311
410,1076,1024,296,4312
488,662,4096,1564,4313
680,2398,4096,1424,4314
222,2025,256,800,4315
378,3749,256,1999,4316
308,1487,2048,1917,4317
980,528,4096,828,4318
226,527,1024,1896,4319
153,4241,256,644,4320
563,4694,1024,1855,4321
689,2490,256,1635,4322
618,4155,4096,1598,4323
127,3608,512,1910,4324
288,2805,2048,1715,4325
373,4246,1024,302,4326
216,2678,4096,1095,4327
51,4025,1024,1971,4328
29,582,4096,237,4329
328,1060,4096,205,4330
227,3030,512,1061,4331
246,1982,4096,407,4332
729,3696,256,385,4333
12,2615,1024,62,4334
444,877,256,1555,4335
640,3782,4096,1179,4336
535,768,4096,1072,4337
392,1964,2048,1442,4338
425,2719,256,1698,4339
132,1955,256,423,4340
406,4077,2048,622,4341
84,3307,2048,739,4342
192,4918,4096,624,4343
556,2651,512,371,4344
418,2439,1024,1143,4345
964,771,2048,630,4346
853,4224,4096,1424,4347
688,667,512,1792,4348
172,1290,512,1531,4349
736,4229,1024,1039,4350
65,3660,256,1658,4351
633,4391,2048,377,4352
151,4670,2048,579,4353
179,4406,1024,1733,4354
125,1252,256,840,4355
478,3981,256,453,4356
689,3408,1024,1775,4357
432,1413,256,902,4358
858,1501,2048,955,4359
923,2759,512,1475,4360
229,3147,512,1711,4361
387,1558,256,464,4362
115,1182,1024,1162,4363
737,4863,4096,613,4364
243,1574,1024,1359,4365
539,1519,256,584,4366
992,4162,1024,1167,4367
858,1705,512,524,4368
9,4796,256,1572,4369
243,1784,1024,1256,4370
661,2077,256,1888,4371
365,2146,2048,1139,4372
812,2483,1024,674,4373
580,1567,256,1211,4374
452,3131,2048,1799,4375
940,4721,2048,1023,4376
318,3242,4096,61,4377
403,2392,512,752,4378
27,3240,2048,1582,4379
739,644,1024,64,4380
296,1936,512,1343,4381
51,3845,4096,1829,4382
215,3043,1024,1421,4383
269,3065,1024,96,4384
472,3679,2048,376,4385
719,4173,2048,692,4386
303,1777,2048,1197,4387
474,3431,2048,441,4388
801,3846,4096,564,4389
369,3930,2048,221,4390
756,590,512,1241,4391
525,4788,4096,1409,4392
897,4065,512,467,4393
215,3325,2048,907,4394
891,1233,512,1635,4395
491,4895,1024,984,4396
883,1683,4096,360,4397
721,2723,1024,176,4398
808,4474,512,1250,4399
299,1715,4096,895,4400
113,562,4096,1840,4401
840,620,2048,1111,4402
265,3147,2048,1062,4403
20,3403,512,1152,4404
200,4263,4096,1136,4405
697,1373,512,483,4406
957,3560,256,1489,4407
140,2105,4096,212,4408
896,908,2048,1786,4409
701,2378,4096,875,4410
647,2803,2048,624,4411
238,4020,1024,537,4412
121,1043,4096,1721,4413
282,593,256,706,4414
827,549,256,374,4415
385,3158,256,1891,4416
740,519,256,376,4417
22,4381,256,1078,4418
30,1082,4096,84,4419
532,1881,1024,1084,4420
2,2647,256,75,4421
470,4501,256,1447,4422
623,4490,256,745,4423
248,3393,256,1101,4424
381,3686,512,1010,4425
483,2031,1024,1344,4426
383,3980,4096,503,4427
107,700,2048,177,4428
163,3200,2048,1639,4429
750,2256,1024,716,4430
887,3562,1024,1829,4431
709,2938,512,1333,4432
84,3844,1024,780,4433
870,2117,512,847,4434
531,1413,4096,777,4435
191,1700,2048,1123,4436
695,2837,4096,1907,4437
592,3352,512,243,4438
904,3399,256,1215,4439
769,744,2048,887,4440
267,4536,4096,1226,4441
680,4209,512,1792,4442
597,2193,256,154,4443
192,2607,1024,1348,4444
724,2414,4096,852,4445
562,2634,256,1794,4446
57,2284,4096,1421,4447
503,4951,1024,1834,4448
728,1066,4096,1230,4449
587,1449,512,651,4450
964,765,1024,406,4451
440,1986,2048,1108,4452
445,742,4096,1443,4453
96,2602,256,1513,4454
222,3767,512,883,4455
771,1593,1024,1728,4456
968,4669,1024,1514,4457
597,1620,4096,1265,4458
210,4792,4096,217,4459
456,4982,256,915,4460
390,3460,256,769,4461
713,3158,1024,1170,4462
246,2969,512,540,4463
627,4254,256,1348,4464
418,2542,2048,1231,4465
157,2082,2048,706,4466
262,1653,2048,876,4467
11,2910,256,873,4468
956,3680,512,677,4469
951,4394,256,324,4470
871,1217,2048,1984,4471
461,2733,1024,701,4472
465,501,256,1340,4473
207,1026,1024,404,4474
261,3782,4096,1304,4475
592,2315,256,1832,4476
47,4807,256,746,4477
333,2368,512,1208,4478
881,2078,1024,1926,4479
9,4383,512,440,4480
79,1175,4096,1873,4481
929,4619,256,1635,4482
116,4410,1024,1249,4483
525,1925,4096,1037,4484
322,2555,256,1024,4485
121,3862,512,1118,4486
999,896,2048,437,4487
466,3959,4096,1321,4488
566,2102,1024,765,4489
748,4820,4096,1050,4490
880,1927,4096,408,4491
806,3088,4096,1961,4492
405,4276,1024,131,4493
470,4068,256,535,4494
39,3323,1024,390,4495
822,3704,4096,509,4496
529,2247,2048,997,4497
129,2627,1024,983,4498
209,1184,1024,1595,4499
236,3486,256,1249,4500
180,1059,512,1924,4501
918,3189,1024,395,4502
510,1980,256,252,4503
58,3813,256,362,4504
923,4019,512,1637,4505
607,1505,512,643,4506
160,1627,256,455,4507
398,4842,256,670,4508
507,3318,2048,1258,4509
277,2354,256,858,4510
995,3182,1024,699,4511
349,4371,256,64,4512
819,1544,4096,1960,4513
268,4423,512,541,4514
15,746,2048,1608,4515
68,1287,2048,437,4516
650,1697,2048,1118,4517
534,1230,4096,770,4518
568,1369,512,1729,4519
53,2387,1024,1406,4520
2,1879,512,1867,4521
694,3264,2048,784,4522
808,702,4096,690,4523
386,2832,512,1034,4524
272,2026,256,1245,4525
359,1727,4096,1664,4526
916,1344,512,929,4527
199,3436,256,1669,4528
895,1399,1024,1973,4529
601,4800,4096,1291,4530
161,3253,512,1647,4531
586,2749,512,1149,4532
311,1896,256,1711,4533
600,4471,256,306,4534
535,2853,512,688,4535
583,733,1024,268,4536
83,4813,1024,1070,4537
487,3919,4096,850,4538
549,1624,2048,1496,4539
966,3095,1024,1785,4540
316,3685,256,261,4541
584,1398,1024,965,4542
242,1184,512,1976,4543
748,2823,512,1872,4544
969,1396,2048,1306,4545
795,4146,1024,762,4546
652,2606,1024,889,4547
633,1414,512,1224,4548
336,1781,2048,1616,4549
439,783,4096,1710,4550
968,816,512,101,4551
657,2128,1024,564,4552
70,658,256,128,4553
409,1361,512,819,4554
912,1649,512,1635,4555
370,3409,512,1760,4556
573,598,256,1037,4557
254,1437,1024,1847,4558
271,4077,4096,1076,4559
680,835,2048,782,4560
41,586,4096,521,4561
256,3891,1024,1862,4562
932,3623,2048,741,4563
715,4565,1024,1466,4564
358,2679,512,237,4565
602,2662,2048,401,4566
364,807,256,1349,4567
356,3141,2048,1176,4568
50,2963,2048,261,4569
659,2612,512,193,4570
54,4698,4096,742,4571
145,2198,512,682,4572
290,3245,1024,1290,4573
941,4894,512,1567,4574
501,3330,2048,1636,4575
117,1300,512,1638,4576
758,3486,4096,1885,4577
335,4423,256,1373,4578
367,3963,1024,1377,4579
197,4258,2048,1151,4580
429,2373,4096,1943,4581
877,2123,2048,866,4582
807,3679,1024,1029,4583
681,4265,256,1077,4584
942,2220,256,1533,4585
949,3676,256,598,4586
383,812,4096,307,4587
803,4762,256,1839,4588
611,1855,4096,52,4589
97,561,4096,1506,4590
971,2588,4096,1944,4591
990,4051,1024,1978,4592
665,1416,1024,1287,4593
921,3464,2048,1591,4594
210,928,4096,201,4595
733,2820,512,1078,4596
845,1960,512,1576,4597
107,853,4096,1965,4598
49,796,256,983,4599
280,812,1024,865,4600
890,4182,2048,179,4601
722,4707,256,1568,4602
413,1487,512,1587,4603
981,4719,512,686,4604
983,2754,256,1650,4605
687,4382,1024,789,4606
874,3029,4096,802,4607
763,924,1024,927,4608
786,2356,4096,1108,4609
554,1962,2048,1710,4610
783,4854,4096,319,4611
63,867,256,507,4612
438,4565,512,1769,4613
737,674,1024,228,4614
312,4517,4096,255,4615
722,4513,512,803,4616
247,4031,256,1835,4617
941,4056,2048,405,4618
4,957,2048,1127,4619
107,3821,4096,1928,4620
213,837,4096,1555,4621
93,3410,2048,432,4622
119,566,512,1084,4623
681,4567,4096,1084,4624
932,4906,2048,1804,4625
164,3568,1024,1714,4626
222,3118,2048,515,4627
991,2735,512,830,4628
916,825,512,1034,4629
